Auswertung fÃ¼r: V101220_Charakter_Daten.txt
Tenside: V101220 Mn: 618.283774980164 Mw: 709.1621952602341 PDI: 1.1469849670290728 EOGruppen: 6.772744525559491 CO2 Gruppen: 4.435487184900373 CO2 Gehalt: 27.52

Summe XI:0.9999999999992376 Summe WI0.9999999999992376
M/Z Relativ xi xi*Mi ni*MI wi=(ni*Mi)/SUMME(ni*MI) mi*wi
204.58 0.0 0.0 0.0 0.0 0.0 0.0
204.61 0.01 2.2808033901849184E-6 4.6667518166573617E-4 2.0461 7.547912472403234E-7 1.544378370978426E-4
204.62 0.01 2.2808033901849184E-6 4.66697989699638E-4 2.0462000000000002 7.548281365051318E-7 1.5445293329168007E-4
204.62 0.01 2.2808033901849184E-6 4.66697989699638E-4 2.0462000000000002 7.548281365051318E-7 1.5445293329168007E-4
204.64 0.0 0.0 0.0 0.0 0.0 0.0
204.65 0.0 0.0 0.0 0.0 0.0 0.0
204.66 0.0 0.0 0.0 0.0 0.0 0.0
204.69 0.01 2.2808033901849184E-6 4.6685764593695095E-4 2.0469 7.550863613587889E-7 1.545586273065305E-4
204.74 0.0 0.0 0.0 0.0 0.0 0.0
204.79 0.01 2.2808033901849184E-6 4.6708572627596944E-4 2.0479 7.554552540068708E-7 1.5470968146806706E-4
204.79 0.0 0.0 0.0 0.0 0.0 0.0
204.8 0.01 2.2808033901849184E-6 4.671085343098713E-4 2.048 7.55492143271679E-7 1.5472479094203988E-4
204.82 0.0 0.0 0.0 0.0 0.0 0.0
204.83 0.01 2.2808033901849184E-6 4.6717695841157685E-4 2.0483000000000002 7.556028110661037E-7 1.5477012379067003E-4
204.84 0.0 0.0 0.0 0.0 0.0 0.0
204.85 0.01 2.2808033901849184E-6 4.672225744793805E-4 2.0484999999999998 7.556765895957199E-7 1.548003493786832E-4
204.87 0.0 0.0 0.0 0.0 0.0 0.0
204.89 0.0 0.0 0.0 0.0 0.0 0.0
204.91 0.01 2.2808033901849184E-6 4.6735942268279164E-4 2.0491 7.558979251845691E-7 1.5489104384957007E-4
204.94 0.0 0.0 0.0 0.0 0.0 0.0
204.95 0.01 2.2808033901849184E-6 4.67450654818399E-4 2.0495 7.560454822438019E-7 1.5495152158586718E-4
204.97 0.0 0.0 0.0 0.0 0.0 0.0
204.97 0.0 0.0 0.0 0.0 0.0 0.0
205.01 0.01 2.2808033901849184E-6 4.6758750302181007E-4 2.0501 7.562668178326509E-7 1.5504226032387176E-4
205.04 0.01 2.2808033901849184E-6 4.6765592712351564E-4 2.0504 7.563774856270755E-7 1.5508763965297554E-4
205.06 0.01 2.2808033901849184E-6 4.6770154319131934E-4 2.0506 7.56451264156692E-7 1.5511789622797126E-4
205.06 0.0 0.0 0.0 0.0 0.0 0.0
205.08 0.0 0.0 0.0 0.0 0.0 0.0
205.09 0.03 6.842410170554754E-6 0.0014033099018790746 6.1527 2.2696857958533496E-6 4.6548985987156347E-4
205.1 0.06 1.3684820341109508E-5 0.00280675665196156 12.306 4.5395929272955476E-6 9.310705093883168E-4
205.1 0.0 0.0 0.0 0.0 0.0 0.0
205.11 0.01 2.2808033901849184E-6 4.678155833608286E-4 2.0511000000000004 7.566357104807329E-7 1.5519355057670316E-4
205.12 0.01 2.2808033901849184E-6 4.6783839139473047E-4 2.0512 7.56672599745541E-7 1.5520868365980538E-4
205.12 0.0 0.0 0.0 0.0 0.0 0.0
205.12 0.01 2.2808033901849184E-6 4.6783839139473047E-4 2.0512 7.56672599745541E-7 1.5520868365980538E-4
205.12 0.1 2.2808033901849182E-5 0.0046783839139473045 20.512 7.566725997455411E-6 0.001552086836598054
205.12 0.01 2.2808033901849184E-6 4.6783839139473047E-4 2.0512 7.56672599745541E-7 1.5520868365980538E-4
205.14 0.01 2.2808033901849184E-6 4.678840074625341E-4 2.0514 7.567463782751575E-7 1.552389520393658E-4
205.14 0.01 2.2808033901849184E-6 4.678840074625341E-4 2.0514 7.567463782751575E-7 1.552389520393658E-4
205.14 0.0 0.0 0.0 0.0 0.0 0.0
205.16 0.0 0.0 0.0 0.0 0.0 0.0
205.16 0.0 0.0 0.0 0.0 0.0 0.0
205.17 0.0 0.0 0.0 0.0 0.0 0.0
205.18 0.0 0.0 0.0 0.0 0.0 0.0
205.18 0.0 0.0 0.0 0.0 0.0 0.0
205.19 0.0 0.0 0.0 0.0 0.0 0.0
205.19 0.0 0.0 0.0 0.0 0.0 0.0
205.19 0.26 5.930088814480787E-5 0.012167949238433126 53.3494 1.9680201439579157E-5 0.004038180533387247
205.2 0.01 2.2808033901849184E-6 4.680208556659452E-4 2.052 7.569677138640065E-7 1.5532977488489413E-4
205.22 0.0 0.0 0.0 0.0 0.0 0.0
205.22 0.01 2.2808033901849184E-6 4.6806647173374896E-4 2.0522 7.57041492393623E-7 1.553600550690193E-4
205.22 0.0 0.0 0.0 0.0 0.0 0.0
205.25 0.0 0.0 0.0 0.0 0.0 0.0
205.31 0.01 2.2808033901849184E-6 4.682717440388656E-4 2.0531 7.573734957768966E-7 1.5549635241795466E-4
205.33 0.0 0.0 0.0 0.0 0.0 0.0
205.34 0.0 0.0 0.0 0.0 0.0 0.0
205.38 0.0 0.0 0.0 0.0 0.0 0.0
205.39 0.0 0.0 0.0 0.0 0.0 0.0
205.5 0.0 0.0 0.0 0.0 0.0 0.0
205.5 0.01 2.2808033901849184E-6 4.687050966830007E-4 2.055 7.580743918082522E-7 1.5578428751659583E-4
205.51 0.0 0.0 0.0 0.0 0.0 0.0
205.52 0.0 0.0 0.0 0.0 0.0 0.0
205.52 0.0 0.0 0.0 0.0 0.0 0.0
205.53 0.0 0.0 0.0 0.0 0.0 0.0
205.53 0.0 0.0 0.0 0.0 0.0 0.0
205.55 0.01 2.2808033901849184E-6 4.6881913685251E-4 2.0555000000000003 7.582588381322932E-7 1.5586010417809287E-4
205.56 0.01 2.2808033901849184E-6 4.6884194488641185E-4 2.0556 7.582957273971013E-7 1.5587526972374815E-4
205.56 0.0 0.0 0.0 0.0 0.0 0.0
205.57 0.01 2.2808033901849184E-6 4.6886475292031365E-4 2.0557 7.583326166619094E-7 1.5589043600718871E-4
205.57 0.0 0.0 0.0 0.0 0.0 0.0
205.58 0.0 0.0 0.0 0.0 0.0 0.0
205.61 0.0 0.0 0.0 0.0 0.0 0.0
205.61 0.01 2.2808033901849184E-6 4.689559850559211E-4 2.0561000000000003 7.584801737211423E-7 1.559511085188041E-4
205.63 0.0 0.0 0.0 0.0 0.0 0.0
205.64 0.0 0.0 0.0 0.0 0.0 0.0
205.65 0.01 2.2808033901849184E-6 4.690472171915285E-4 2.0565 7.586277307803751E-7 1.5601179283498414E-4
205.65 0.01 2.2808033901849184E-6 4.690472171915285E-4 2.0565 7.586277307803751E-7 1.5601179283498414E-4
205.66 0.01 2.2808033901849184E-6 4.690700252254303E-4 2.0566 7.586646200451832E-7 1.5602696575849238E-4
205.67 0.01 2.2808033901849184E-6 4.6909283325933214E-4 2.0566999999999998 7.587015093099912E-7 1.560421394197859E-4
205.68 0.01 2.2808033901849184E-6 4.6911564129323405E-4 2.0568 7.587383985747995E-7 1.5605731381886477E-4
205.7 0.01 2.2808033901849184E-6 4.691612573610377E-4 2.057 7.588121771044158E-7 1.5608766483037832E-4
205.71 0.0 0.0 0.0 0.0 0.0 0.0
205.71 0.0 0.0 0.0 0.0 0.0 0.0
205.73 0.0 0.0 0.0 0.0 0.0 0.0
205.74 0.01 2.2808033901849184E-6 4.692524894966451E-4 2.0574000000000003 7.589597341636488E-7 1.5614837570682912E-4
205.78 0.0 0.0 0.0 0.0 0.0 0.0
205.79 0.0 0.0 0.0 0.0 0.0 0.0
205.81 0.0 0.0 0.0 0.0 0.0 0.0
205.82 0.0 0.0 0.0 0.0 0.0 0.0
205.82 0.0 0.0 0.0 0.0 0.0 0.0
205.83 0.0 0.0 0.0 0.0 0.0 0.0
205.89 0.0 0.0 0.0 0.0 0.0 0.0
205.89 0.0 0.0 0.0 0.0 0.0 0.0
205.9 0.0 0.0 0.0 0.0 0.0 0.0
205.9 0.01 2.2808033901849184E-6 4.696174180390747E-4 2.059 7.595499624005797E-7 1.5639133725827938E-4
205.94 0.0 0.0 0.0 0.0 0.0 0.0
205.96 0.01 2.2808033901849184E-6 4.697542662424858E-4 2.0596 7.597712979894288E-7 1.5648249653390275E-4
205.99 0.01 2.2808033901849184E-6 4.698226903441914E-4 2.0599000000000003 7.598819657838534E-7 1.5652808613181597E-4
205.99 0.0 0.0 0.0 0.0 0.0 0.0
205.99 0.0 0.0 0.0 0.0 0.0 0.0
205.99 0.01 2.2808033901849184E-6 4.698226903441914E-4 2.0599000000000003 7.598819657838534E-7 1.5652808613181597E-4
206.02 0.01 2.2808033901849184E-6 4.698911144458969E-4 2.0602 7.59992633578278E-7 1.5657368236979684E-4
206.02 0.0 0.0 0.0 0.0 0.0 0.0
206.03 0.01 2.2808033901849184E-6 4.6991392247979874E-4 2.0603000000000002 7.600295228430862E-7 1.5658888259136104E-4
206.05 0.0 0.0 0.0 0.0 0.0 0.0
206.06 0.0 0.0 0.0 0.0 0.0 0.0
206.06 0.01 2.2808033901849184E-6 4.699823465815043E-4 2.0606 7.601401906375107E-7 1.5663448768276546E-4
206.07 0.01 2.2808033901849184E-6 4.700051546154061E-4 2.0606999999999998 7.601770799023187E-7 1.566496908554708E-4
206.08 0.0 0.0 0.0 0.0 0.0 0.0
206.08 0.0 0.0 0.0 0.0 0.0 0.0
206.1 0.01 2.2808033901849184E-6 4.7007357871711166E-4 2.061 7.602877476967433E-7 1.566953048002988E-4
206.11 0.01 2.2808033901849184E-6 4.7009638675101357E-4 2.0611 7.603246369615516E-7 1.5671051092414542E-4
206.11 0.0 0.0 0.0 0.0 0.0 0.0
206.11 0.01 2.2808033901849184E-6 4.7009638675101357E-4 2.0611 7.603246369615516E-7 1.5671051092414542E-4
206.12 0.01 2.2808033901849184E-6 4.701191947849154E-4 2.0612 7.603615262263598E-7 1.5672571778577727E-4
206.14 0.01 2.2808033901849184E-6 4.7016481085271903E-4 2.0614 7.604353047559761E-7 1.567561337223969E-4
206.15 0.0 0.0 0.0 0.0 0.0 0.0
206.15 0.0 0.0 0.0 0.0 0.0 0.0
206.15 0.0 0.0 0.0 0.0 0.0 0.0
206.16 0.01 2.2808033901849184E-6 4.7021042692052274E-4 2.0616 7.605090832855925E-7 1.5678655261015773E-4
206.2 0.0 0.0 0.0 0.0 0.0 0.0
206.21 0.0 0.0 0.0 0.0 0.0 0.0
206.21 0.0 0.0 0.0 0.0 0.0 0.0
206.22 0.01 2.2808033901849184E-6 4.7034727512393386E-4 2.0622 7.607304188744415E-7 1.5687782698028735E-4
206.24 0.0 0.0 0.0 0.0 0.0 0.0
206.24 0.0 0.0 0.0 0.0 0.0 0.0
206.28 0.01 2.2808033901849184E-6 4.7048412332734494E-4 2.0628 7.609517544632908E-7 1.5696912791068762E-4
206.36 0.01 2.2808033901849184E-6 4.7066658759855977E-4 2.0636 7.612468685817563E-7 1.5709090380053124E-4
206.37 0.0 0.0 0.0 0.0 0.0 0.0
206.38 0.0 0.0 0.0 0.0 0.0 0.0
206.39 0.01 2.2808033901849184E-6 4.707350117002653E-4 2.0639 7.613575363761808E-7 1.5713658193267996E-4
206.42 0.0 0.0 0.0 0.0 0.0 0.0
206.44 0.0 0.0 0.0 0.0 0.0 0.0
206.48 0.0 0.0 0.0 0.0 0.0 0.0
206.5 0.01 2.2808033901849184E-6 4.709859000731856E-4 2.065 7.617633182890708E-7 1.5730412522669312E-4
206.5 0.0 0.0 0.0 0.0 0.0 0.0
206.51 0.0 0.0 0.0 0.0 0.0 0.0
206.52 0.01 2.2808033901849184E-6 4.710315161409894E-4 2.0652 7.618370968186873E-7 1.5733459723499529E-4
206.54 0.0 0.0 0.0 0.0 0.0 0.0
206.55 0.0 0.0 0.0 0.0 0.0 0.0
206.55 0.0 0.0 0.0 0.0 0.0 0.0
206.56 0.01 2.2808033901849184E-6 4.7112274827659675E-4 2.0656 7.6198465387792E-7 1.5739555010502315E-4
206.58 0.0 0.0 0.0 0.0 0.0 0.0
206.59 0.11 2.50888372920341E-5 0.005183102896161325 22.7249 8.38304853839579E-6 0.0017318539975471863
206.59 0.0 0.0 0.0 0.0 0.0 0.0
206.59 0.0 0.0 0.0 0.0 0.0 0.0
206.59 0.0 0.0 0.0 0.0 0.0 0.0
206.61 0.0 0.0 0.0 0.0 0.0 0.0
206.62 0.04 9.123213560739673E-6 0.0018850383859200313 8.264800000000001 3.048823957867077E-6 6.299480061744955E-4
206.65 0.0 0.0 0.0 0.0 0.0 0.0
206.67 0.01 2.2808033901849184E-6 4.7137363664951704E-4 2.0667 7.623904357908101E-7 1.5756323136488672E-4
206.69 0.0 0.0 0.0 0.0 0.0 0.0
206.71 0.0 0.0 0.0 0.0 0.0 0.0
206.71 0.01 2.2808033901849184E-6 4.714648687851245E-4 2.0671 7.625379928500428E-7 1.5762422850203235E-4
206.74 0.01 2.2808033901849184E-6 4.7153329288683E-4 2.0674 7.626486606444675E-7 1.5766998410163721E-4
206.75 0.01 2.2808033901849184E-6 4.715561009207319E-4 2.0675 7.626855499092756E-7 1.5768523744374272E-4
206.75 0.01 2.2808033901849184E-6 4.715561009207319E-4 2.0675 7.626855499092756E-7 1.5768523744374272E-4
206.75 0.01 2.2808033901849184E-6 4.715561009207319E-4 2.0675 7.626855499092756E-7 1.5768523744374272E-4
206.79 0.0 0.0 0.0 0.0 0.0 0.0
206.79 0.0 0.0 0.0 0.0 0.0 0.0
206.82 0.01 2.2808033901849184E-6 4.717157571580448E-4 2.0682 7.62943774762933E-7 1.577920314964698E-4
206.84 0.01 2.2808033901849184E-6 4.717613732258485E-4 2.0684 7.630175532925493E-7 1.578225507230309E-4
206.88 0.0 0.0 0.0 0.0 0.0 0.0
206.89 0.0 0.0 0.0 0.0 0.0 0.0
206.94 0.01 2.2808033901849184E-6 4.71989453564867E-4 2.0694 7.633864459406311E-7 1.579751911229542E-4
206.96 0.0 0.0 0.0 0.0 0.0 0.0
206.98 0.01 2.2808033901849184E-6 4.7208068570047437E-4 2.0698 7.635340029998638E-7 1.580362679409118E-4
206.99 0.0 0.0 0.0 0.0 0.0 0.0
207.01 0.01 2.2808033901849184E-6 4.7214910980217993E-4 2.0701 7.636446707942884E-7 1.5808208330112564E-4
207.02 0.01 2.2808033901849184E-6 4.7217191783608184E-4 2.0702000000000003 7.636815600590968E-7 1.5809735656343422E-4
207.02 0.0 0.0 0.0 0.0 0.0 0.0
207.02 0.02 4.561606780369837E-6 9.443438356721637E-4 4.1404000000000005 1.5273631201181935E-6 3.1619471312686843E-4
207.03 0.01 2.2808033901849184E-6 4.7219472586998364E-4 2.0703 7.637184493239049E-7 1.5811263056352803E-4
207.04 0.01 2.2808033901849184E-6 4.722175339038855E-4 2.0704 7.63755338588713E-7 1.5812790530140712E-4
207.05 0.01 2.2808033901849184E-6 4.7224034193778735E-4 2.0705 7.637922278535212E-7 1.5814318077707158E-4
207.06 0.01 2.2808033901849184E-6 4.722631499716892E-4 2.0706 7.638291171183295E-7 1.581584569905213E-4
207.06 0.01 2.2808033901849184E-6 4.722631499716892E-4 2.0706 7.638291171183295E-7 1.581584569905213E-4
207.09 0.01 2.2808033901849184E-6 4.7233157407339477E-4 2.0709 7.639397849127539E-7 1.582042900575822E-4
207.1 0.01 2.2808033901849184E-6 4.7235438210729657E-4 2.071 7.639766741775622E-7 1.5821956922217314E-4
207.11 0.01 2.2808033901849184E-6 4.723771901411985E-4 2.0711000000000004 7.640135634423705E-7 1.5823484912454936E-4
207.11 0.0 0.0 0.0 0.0 0.0 0.0
207.12 0.01 2.2808033901849184E-6 4.723999981751003E-4 2.0712 7.640504527071786E-7 1.5825012976471083E-4
207.12 0.01 2.2808033901849184E-6 4.723999981751003E-4 2.0712 7.640504527071786E-7 1.5825012976471083E-4
207.13 0.01 2.2808033901849184E-6 4.7242280620900213E-4 2.0713 7.640873419719867E-7 1.582654111426576E-4
207.14 0.01 2.2808033901849184E-6 4.72445614242904E-4 2.0713999999999997 7.641242312367948E-7 1.5828069325838967E-4
207.14 0.0 0.0 0.0 0.0 0.0 0.0
207.15 0.01 2.2808033901849184E-6 4.7246842227680584E-4 2.0715 7.641611205016031E-7 1.5829597611190707E-4
207.15 0.0 0.0 0.0 0.0 0.0 0.0
207.16 0.0 0.0 0.0 0.0 0.0 0.0
207.18 0.0 0.0 0.0 0.0 0.0 0.0
207.18 0.01 2.2808033901849184E-6 4.725368463785114E-4 2.0718 7.642717882960277E-7 1.5834182909917104E-4
207.2 0.0 0.0 0.0 0.0 0.0 0.0
207.22 0.01 2.2808033901849184E-6 4.7262807851411877E-4 2.0722 7.644193453552605E-7 1.5840297674451706E-4
207.25 0.01 2.2808033901849184E-6 4.7269650261582433E-4 2.0725000000000002 7.645300131496851E-7 1.5844884522527223E-4
207.31 0.0 0.0 0.0 0.0 0.0 0.0
207.32 0.0 0.0 0.0 0.0 0.0 0.0
207.35 0.01 2.2808033901849184E-6 4.729245829548428E-4 2.0735 7.648989057977669E-7 1.5860178811716695E-4
207.37 0.0 0.0 0.0 0.0 0.0 0.0
207.37 0.01 2.2808033901849184E-6 4.7297019902264653E-4 2.0737 7.649726843273832E-7 1.5863238554896945E-4
207.38 0.0 0.0 0.0 0.0 0.0 0.0
207.38 0.01 2.2808033901849184E-6 4.729930070565484E-4 2.0738 7.650095735921913E-7 1.5864768537154862E-4
207.39 0.0 0.0 0.0 0.0 0.0 0.0
207.39 0.01 2.2808033901849184E-6 4.730158150904502E-4 2.0739 7.650464628569996E-7 1.5866298593191313E-4
207.4 0.0 0.0 0.0 0.0 0.0 0.0
207.41 0.0 0.0 0.0 0.0 0.0 0.0
207.41 0.01 2.2808033901849184E-6 4.730614311582539E-4 2.0741 7.651202413866159E-7 1.58693589265998E-4
207.42 0.01 2.2808033901849184E-6 4.7308423919215575E-4 2.0742 7.65157130651424E-7 1.5870889203971838E-4
207.42 0.01 2.2808033901849184E-6 4.7308423919215575E-4 2.0742 7.65157130651424E-7 1.5870889203971838E-4
207.43 0.01 2.2808033901849184E-6 4.7310704722605765E-4 2.0743 7.651940199162324E-7 1.587241955512241E-4
207.44 0.01 2.2808033901849184E-6 4.7312985525995945E-4 2.0744 7.652309091810405E-7 1.5873949980051505E-4
207.47 0.0 0.0 0.0 0.0 0.0 0.0
207.48 0.01 2.2808033901849184E-6 4.732210873955668E-4 2.0747999999999998 7.653784662402732E-7 1.588007241755319E-4
207.48 0.0 0.0 0.0 0.0 0.0 0.0
207.49 0.01 2.2808033901849184E-6 4.732438954294687E-4 2.0749 7.654153555050814E-7 1.5881603211374934E-4
207.5 0.0 0.0 0.0 0.0 0.0 0.0
207.52 0.0 0.0 0.0 0.0 0.0 0.0
207.53 0.01 2.2808033901849184E-6 4.733351275650761E-4 2.0753 7.655629125643142E-7 1.5887727124447212E-4
207.54 0.0 0.0 0.0 0.0 0.0 0.0
207.55 0.01 2.2808033901849184E-6 4.7338074363287985E-4 2.0755000000000003 7.656366910939307E-7 1.589078952365453E-4
207.57 0.0 0.0 0.0 0.0 0.0 0.0
207.58 0.0 0.0 0.0 0.0 0.0 0.0
207.59 0.0 0.0 0.0 0.0 0.0 0.0
207.6 0.01 2.2808033901849184E-6 4.73494783802389E-4 2.076 7.658211374179715E-7 1.5898446812797088E-4
207.6 0.01 2.2808033901849184E-6 4.73494783802389E-4 2.076 7.658211374179715E-7 1.5898446812797088E-4
207.61 0.01 2.2808033901849184E-6 4.735175918362909E-4 2.0761000000000003 7.658580266827799E-7 1.5899978491961195E-4
207.65 0.0 0.0 0.0 0.0 0.0 0.0
207.71 0.0 0.0 0.0 0.0 0.0 0.0
207.71 0.01 2.2808033901849184E-6 4.737456721753094E-4 2.0771 7.662269193308617E-7 1.5915299341421327E-4
207.75 0.01 2.2808033901849184E-6 4.738369043109168E-4 2.0775 7.663744763900944E-7 1.592142974700421E-4
207.75 0.0 0.0 0.0 0.0 0.0 0.0
207.76 0.01 2.2808033901849184E-6 4.7385971234481863E-4 2.0776 7.664113656549025E-7 1.5922962532846253E-4
207.76 0.0 0.0 0.0 0.0 0.0 0.0
207.77 0.0 0.0 0.0 0.0 0.0 0.0
207.77 0.0 0.0 0.0 0.0 0.0 0.0
207.81 0.01 2.2808033901849184E-6 4.739737525143279E-4 2.0781 7.665958119789434E-7 1.5930627568734425E-4
207.81 0.0 0.0 0.0 0.0 0.0 0.0
207.81 0.0 0.0 0.0 0.0 0.0 0.0
207.83 0.0 0.0 0.0 0.0 0.0 0.0
207.85 0.0 0.0 0.0 0.0 0.0 0.0
207.91 0.0 0.0 0.0 0.0 0.0 0.0
207.93 0.0 0.0 0.0 0.0 0.0 0.0
207.93 0.0 0.0 0.0 0.0 0.0 0.0
207.95 0.01 2.2808033901849184E-6 4.7429306498895376E-4 2.0795 7.671122616862581E-7 1.5952099481765736E-4
207.96 0.0 0.0 0.0 0.0 0.0 0.0
207.99 0.0 0.0 0.0 0.0 0.0 0.0
208.0 0.0 0.0 0.0 0.0 0.0 0.0
208.01 0.01 2.2808033901849184E-6 4.7442991319236483E-4 2.0801 7.673335972751071E-7 1.5961306156919502E-4
208.01 0.0 0.0 0.0 0.0 0.0 0.0
208.06 0.01 2.2808033901849184E-6 4.745439533618741E-4 2.0806 7.675180435991481E-7 1.5968980415123876E-4
208.07 0.01 2.2808033901849184E-6 4.7456676139577596E-4 2.0806999999999998 7.675549328639562E-7 1.5970515488100337E-4
208.07 0.01 2.2808033901849184E-6 4.7456676139577596E-4 2.0806999999999998 7.675549328639562E-7 1.5970515488100337E-4
208.09 0.01 2.2808033901849184E-6 4.7461237746357967E-4 2.0809 7.676287113935727E-7 1.5973585855388856E-4
208.09 0.0 0.0 0.0 0.0 0.0 0.0
208.1 0.02 4.561606780369837E-6 9.49270370994963E-4 4.162 1.5353312013167617E-6 3.195024229940181E-4
208.1 0.01 2.2808033901849184E-6 4.746351854974815E-4 2.081 7.676656006583808E-7 1.5975121149700906E-4
208.1 0.02 4.561606780369837E-6 9.49270370994963E-4 4.162 1.5353312013167617E-6 3.195024229940181E-4
208.11 0.0 0.0 0.0 0.0 0.0 0.0
208.12 0.01 2.2808033901849184E-6 4.7468080156528523E-4 2.0812 7.677393791879973E-7 1.5978191959660598E-4
208.14 0.01 2.2808033901849184E-6 4.747264176330889E-4 2.0814 7.678131577176136E-7 1.598126306473441E-4
208.14 0.01 2.2808033901849184E-6 4.747264176330889E-4 2.0814 7.678131577176136E-7 1.598126306473441E-4
208.17 0.0 0.0 0.0 0.0 0.0 0.0
208.19 0.0 0.0 0.0 0.0 0.0 0.0
208.21 0.0 0.0 0.0 0.0 0.0 0.0
208.22 0.01 2.2808033901849184E-6 4.749088819043037E-4 2.0822 7.68108271836079E-7 1.5993550436170837E-4
208.24 0.0 0.0 0.0 0.0 0.0 0.0
208.27 0.01 2.2808033901849184E-6 4.75022922073813E-4 2.0827 7.682927181601201E-7 1.6001232441120822E-4
208.27 0.01 2.2808033901849184E-6 4.75022922073813E-4 2.0827 7.682927181601201E-7 1.6001232441120822E-4
208.27 0.01 2.2808033901849184E-6 4.75022922073813E-4 2.0827 7.682927181601201E-7 1.6001232441120822E-4
208.29 0.0 0.0 0.0 0.0 0.0 0.0
208.29 0.0 0.0 0.0 0.0 0.0 0.0
208.3 0.0 0.0 0.0 0.0 0.0 0.0
208.3 0.01 2.2808033901849184E-6 4.750913461755185E-4 2.083 7.684033859545447E-7 1.6005842529433168E-4
208.31 0.0 0.0 0.0 0.0 0.0 0.0
208.32 0.01 2.2808033901849184E-6 4.7513696224332216E-4 2.0832 7.684771644841611E-7 1.6008916290534043E-4
208.33 0.0 0.0 0.0 0.0 0.0 0.0
208.34 0.0 0.0 0.0 0.0 0.0 0.0
208.35 0.0 0.0 0.0 0.0 0.0 0.0
208.37 0.01 2.2808033901849184E-6 4.7525100241283143E-4 2.0837 7.686616108082019E-7 1.6016601984410504E-4
208.38 0.01 2.2808033901849184E-6 4.752738104467333E-4 2.0838 7.686985000730102E-7 1.6018139344521387E-4
208.39 0.01 2.2808033901849184E-6 4.752966184806351E-4 2.0839 7.687353893378183E-7 1.6019676778410795E-4
208.4 0.01 2.2808033901849184E-6 4.75319426514537E-4 2.084 7.687722786026265E-7 1.6021214286078737E-4
208.4 0.0 0.0 0.0 0.0 0.0 0.0
208.4 0.01 2.2808033901849184E-6 4.75319426514537E-4 2.084 7.687722786026265E-7 1.6021214286078737E-4
208.41 0.0 0.0 0.0 0.0 0.0 0.0
208.43 0.0 0.0 0.0 0.0 0.0 0.0
208.44 0.01 2.2808033901849184E-6 4.7541065865014436E-4 2.0844 7.689198356618593E-7 1.6027365054535795E-4
208.45 0.01 2.2808033901849184E-6 4.754334666840462E-4 2.0845 7.689567249266674E-7 1.602890293109638E-4
208.49 0.0 0.0 0.0 0.0 0.0 0.0
208.5 0.0 0.0 0.0 0.0 0.0 0.0
208.51 0.01 2.2808033901849184E-6 4.755703148874573E-4 2.0850999999999997 7.691780605155164E-7 1.6038131739809034E-4
208.51 0.01 2.2808033901849184E-6 4.755703148874573E-4 2.0850999999999997 7.691780605155164E-7 1.6038131739809034E-4
208.53 0.0 0.0 0.0 0.0 0.0 0.0
208.54 0.0 0.0 0.0 0.0 0.0 0.0
208.56 0.01 2.2808033901849184E-6 4.7568435505696656E-4 2.0856 7.693625068395575E-7 1.6045824442645812E-4
208.56 0.0 0.0 0.0 0.0 0.0 0.0
208.57 0.01 2.2808033901849184E-6 4.757071630908684E-4 2.0857 7.693993961043657E-7 1.6047363204548754E-4
208.57 0.01 2.2808033901849184E-6 4.757071630908684E-4 2.0857 7.693993961043657E-7 1.6047363204548754E-4
208.58 0.0 0.0 0.0 0.0 0.0 0.0
208.6 0.0 0.0 0.0 0.0 0.0 0.0
208.6 0.01 2.2808033901849184E-6 4.75775587192574E-4 2.086 7.695100638987902E-7 1.6051979932928763E-4
208.61 0.01 2.2808033901849184E-6 4.7579839522647583E-4 2.0861 7.695469531635984E-7 1.6053518989945828E-4
208.62 0.0 0.0 0.0 0.0 0.0 0.0
208.65 0.0 0.0 0.0 0.0 0.0 0.0
208.67 0.01 2.2808033901849184E-6 4.759352434298869E-4 2.0867 7.697682887524476E-7 1.6062754881397324E-4
208.7 0.0 0.0 0.0 0.0 0.0 0.0
208.7 0.01 2.2808033901849184E-6 4.760036675315924E-4 2.0869999999999997 7.69878956546872E-7 1.606737382313322E-4
208.7 0.0 0.0 0.0 0.0 0.0 0.0
208.76 0.0 0.0 0.0 0.0 0.0 0.0
208.77 0.01 2.2808033901849184E-6 4.7616332376890545E-4 2.0877000000000003 7.701371814005296E-7 1.6078153936098857E-4
208.77 0.0 0.0 0.0 0.0 0.0 0.0
208.78 0.0 0.0 0.0 0.0 0.0 0.0
208.78 0.0 0.0 0.0 0.0 0.0 0.0
208.8 0.01 2.2808033901849184E-6 4.7623174787061095E-4 2.088 7.70247849194954E-7 1.608277509119064E-4
208.82 0.01 2.2808033901849184E-6 4.7627736393841466E-4 2.0882 7.703216277245704E-7 1.6085856230144477E-4
208.83 0.01 2.2808033901849184E-6 4.763001719723165E-4 2.0883000000000003 7.703585169893787E-7 1.6087396910289195E-4
208.84 0.0 0.0 0.0 0.0 0.0 0.0
208.85 0.01 2.2808033901849184E-6 4.7634578804012017E-4 2.0885 7.704322955189949E-7 1.6090478491914207E-4
208.87 0.0 0.0 0.0 0.0 0.0 0.0
208.89 0.01 2.2808033901849184E-6 4.764370201757276E-4 2.0888999999999998 7.705798525782276E-7 1.6096642540506595E-4
208.91 0.0 0.0 0.0 0.0 0.0 0.0
208.92 0.01 2.2808033901849184E-6 4.765054442774331E-4 2.0892 7.706905203726523E-7 1.610126635162545E-4
